year,latitude,longitude,crr
1996,35.5,61.0,8.420306
1996,35.25,50.0,22.361462
1996,35.25,50.25,11.435462
1996,35.25,50.5,11.435462
1996,35.25,50.75,10.248724
1996,35.25,51.0,10.05517
1996,35.25,51.25,15.612249
1996,35.25,51.5,15.709819
1996,35.25,51.75,15.709819
1996,35.25,52.0,11.261297
1996,35.25,52.25,9.315288
1996,35.25,52.5,9.315288
1996,35.25,52.75,8.428891
1996,35.25,53.0,11.214261
1996,35.25,53.25,12.941294
1996,35.25,53.5,14.177291
1996,35.25,53.75,14.177291
1996,35.25,54.0,21.441061
1996,35.25,54.25,11.90965
1996,35.25,54.5,9.315288
1996,35.25,54.75,9.315288
1996,35.25,55.0,8.598285
1996,35.25,55.25,8.645323
1996,35.25,55.5,18.62041
1996,35.25,55.75,18.62041
1996,35.25,56.0,23.254856
1996,35.25,56.25,20.83879
1996,35.25,56.5,17.426682
1996,35.25,56.75,17.426682
1996,35.25,57.0,23.468117
1996,35.25,57.25,18.391586
1996,35.25,57.5,18.391586
1996,35.25,57.75,16.36961
1996,35.25,58.0,15.145054
1996,35.25,58.25,10.662844
1996,35.25,58.5,10.662844
1996,35.25,58.75,9.522822
1996,35.25,59.0,8.204825
1996,35.25,59.25,12.430557
1996,35.25,59.5,11.921409
1996,35.25,59.75,11.921409
1996,35.25,60.0,17.902458
1996,35.25,60.25,8.177171
1996,35.25,60.5,8.050044
1996,35.25,60.75,8.050044
1996,35.25,61.0,9.16337
1996,35.0,50.0,10.072967
1996,35.0,50.25,9.265706
1996,35.0,50.5,10.119688
1996,35.0,50.75,10.119688
1996,35.0,51.0,11.454216
1996,35.0,51.25,12.583427
1996,35.0,51.5,15.497833
1996,35.0,51.75,15.497833
1996,35.0,52.0,12.411484
1996,35.0,52.25,10.350743
1996,35.0,52.5,14.504328
1996,35.0,52.75,14.504328
1996,35.0,53.0,13.152962
1996,35.0,53.25,17.993671
1996,35.0,53.5,14.778922
1996,35.0,53.75,14.778922
1996,35.0,54.0,8.65772
1996,35.0,54.25,6.9847136
1996,35.0,54.5,6.293457
1996,35.0,54.75,6.293457
1996,35.0,55.0,12.1763
1996,35.0,55.25,18.917572
1996,35.0,55.5,20.669708
1996,35.0,55.75,20.669708
1996,35.0,56.0,29.72948
1996,35.0,56.25,32.813286
1996,35.0,56.5,29.409117
1996,35.0,56.75,29.409117
1996,35.0,57.0,25.405542
1996,35.0,57.25,32.627995
1996,35.0,57.5,32.627995
1996,35.0,57.75,25.562548
1996,35.0,58.0,20.730415
1996,35.0,58.25,18.307995
1996,35.0,58.5,18.307995
1996,35.0,58.75,18.501863
1996,35.0,59.0,20.006105
1996,35.0,59.25,24.422205
1996,35.0,59.5,13.282628
1996,35.0,59.75,13.282628
1996,35.0,60.0,14.298384
1996,35.0,60.25,12.38193
1996,35.0,60.5,6.475569
1996,35.0,60.75,6.475569
1996,35.0,61.0,14.114679
1996,34.75,50.0,22.094812
1996,34.75,50.25,22.220352
1996,34.75,50.5,22.220352
1996,34.75,50.75,8.731772
1996,34.75,51.0,8.369457
1996,34.75,51.25,15.289342
1996,34.75,51.5,12.641589
1996,34.75,51.75,12.641589
1996,34.75,52.0,12.31614
1996,34.75,52.25,11.708149
1996,34.75,52.5,11.708149
1996,34.75,52.75,15.939601
1996,34.75,53.0,11.14847
1996,34.75,53.25,7.229116
1996,34.75,53.5,7.851725
1996,34.75,53.75,7.851725
1996,34.75,54.0,9.309566
1996,34.75,54.25,14.729027
1996,34.75,54.5,10.57544
1996,34.75,54.75,10.57544
1996,34.75,55.0,13.422152
1996,34.75,55.25,25.936304
1996,34.75,55.5,26.679684
1996,34.75,55.75,26.679684
1996,34.75,56.0,28.233822
1996,34.75,56.25,16.692833
1996,34.75,56.5,19.776642
1996,34.75,56.75,19.776642
1996,34.75,57.0,17.890697
1996,34.75,57.25,24.2954
1996,34.75,57.5,24.2954
1996,34.75,57.75,18.606424
1996,34.75,58.0,17.060553
1996,34.75,58.25,22.715841
1996,34.75,58.5,22.715841
1996,34.75,58.75,15.540739
1996,34.75,59.0,12.055528
1996,34.75,59.25,21.817358
1996,34.75,59.5,21.817358
1996,34.75,59.75,21.253544
1996,34.75,60.0,15.829318
1996,34.75,60.25,18.186268
1996,34.75,60.5,14.845666
1996,34.75,60.75,14.845666
1996,34.75,61.0,15.637039
1996,34.5,50.0,9.767861
1996,34.5,50.25,17.977463
1996,34.5,50.5,9.888951
1996,34.5,50.75,9.888951
1996,34.5,51.0,14.346688
1996,34.5,51.25,20.495865
1996,34.5,51.5,10.726402
1996,34.5,51.75,10.726402
1996,34.5,52.0,9.986522
1996,34.5,52.25,9.884186
1996,34.5,52.5,9.884186
1996,34.5,52.75,14.664828
1996,34.5,53.0,9.693808
1996,34.5,53.25,7.802148
1996,34.5,53.5,7.802148
1996,34.5,53.75,6.445693
1996,34.5,54.0,8.584937
1996,34.5,54.25,9.028613
1996,34.5,54.5,9.636286
1996,34.5,54.75,9.636286
1996,34.5,55.0,16.73669
1996,34.5,55.25,15.771791
1996,34.5,55.5,16.09851
1996,34.5,55.75,16.09851
1996,34.5,56.0,18.977005
1996,34.5,56.25,12.4928465
1996,34.5,56.5,14.130889
1996,34.5,56.75,14.130889
1996,34.5,57.0,10.812218
1996,34.5,57.25,17.773422
1996,34.5,57.5,17.773422
1996,34.5,57.75,23.737623
1996,34.5,58.0,15.787365
1996,34.5,58.25,18.656004
1996,34.5,58.5,13.20349
1996,34.5,58.75,13.20349
1996,34.5,59.0,12.576753
1996,34.5,59.25,10.413356
1996,34.5,59.5,10.413356
1996,34.5,59.75,15.48575
1996,34.5,60.0,13.429782
1996,34.5,60.25,14.179836
1996,34.5,60.5,17.06532
1996,34.5,60.75,17.06532
1996,34.5,61.0,18.879116
1996,34.25,50.0,16.9188
1996,34.25,50.25,16.013653
1996,34.25,50.5,14.871731
1996,34.25,50.75,16.125526
1996,34.25,51.0,16.125526
1996,34.25,51.25,32.235485
1996,34.25,51.5,6.2575426
1996,34.25,51.75,11.398596
1996,34.25,52.0,13.616978
1996,34.25,52.25,13.616978
1996,34.25,52.5,12.736935
