time	latitude	longitude	crr	spatial_ref
1996-12-31	37.0	55.25	0.9039668	0.0
1996-12-31	37.0	55.5	0.85505795	0.0
1996-12-31	37.0	55.75	0.85505795	0.0
1996-12-31	37.0	56.0	0.60586965	0.0
1996-12-31	37.0	56.25	1.0691447	0.0
1996-12-31	37.0	56.5	1.1221325	0.0
1996-12-31	37.0	56.75	1.1221325	0.0
1996-12-31	37.0	57.0	0.7452688	0.0
1996-12-31	37.0	57.25	0.63660973	0.0
1996-12-31	37.0	57.5	0.63660973	0.0
1996-12-31	37.0	57.75	0.51548505	0.0
1996-12-31	37.0	58.0	1.1020391	0.0
1996-12-31	37.0	58.25	0.8926666	0.0
1996-12-31	37.0	58.5	0.8926666	0.0
1996-12-31	37.0	58.75	0.8419215	0.0
1996-12-31	37.0	59.0	1.2237993	0.0
1996-12-31	37.0	59.25	1.1966963	0.0
1996-12-31	37.0	59.5	1.1966963	0.0
1996-12-31	37.0	59.75	1.3325114	0.0
1996-12-31	37.0	60.0	0.6609052	0.0
1996-12-31	37.0	60.25	0.41681975	0.0
1996-12-31	37.0	60.5	0.4633805	0.0
1996-12-31	37.0	60.75	0.4633805	0.0
1996-12-31	37.0	61.0	0.40928042	0.0
1996-12-31	36.75	50.0	1.6465526	0.0
1996-12-31	36.75	50.25	1.7491728	0.0
1996-12-31	36.75	50.5	1.0976778	0.0
1996-12-31	36.75	50.75	1.0976778	0.0
1996-12-31	36.75	51.0	2.137831	0.0
1996-12-31	36.75	51.25	1.9283875	0.0
1996-12-31	36.75	51.5	1.0439484	0.0
1996-12-31	36.75	51.75	1.0439484	0.0
1996-12-31	36.75	52.0	1.211793	0.0
1996-12-31	36.75	52.25	0.77929324	0.0
1996-12-31	36.75	52.5	0.8313449	0.0
1996-12-31	36.75	52.75	0.8313449	0.0
1996-12-31	36.75	53.0	1.3582546	0.0
1996-12-31	36.75	53.25	1.0383694	0.0
1996-12-31	36.75	53.5	1.1813351	0.0
1996-12-31	36.75	53.75	1.1813351	0.0
1996-12-31	36.75	54.0	2.9876454	0.0
1996-12-31	36.75	54.25	1.8872123	0.0
1996-12-31	36.75	54.5	1.2229524	0.0
1996-12-31	36.75	54.75	1.2229524	0.0
1996-12-31	36.75	55.0	1.4427949	0.0
1996-12-31	36.75	55.25	0.7219092	0.0
1996-12-31	36.75	55.5	0.49037743	0.0
1996-12-31	36.75	55.75	0.49037743	0.0
1996-12-31	36.75	56.0	0.45363393	0.0
1996-12-31	36.75	56.25	1.5178354	0.0
1996-12-31	36.75	56.5	1.2804242	0.0
1996-12-31	36.75	56.75	1.2804242	0.0
1996-12-31	36.75	57.0	0.91567314	0.0
1996-12-31	36.75	57.25	1.3938682	0.0
1996-12-31	36.75	57.5	1.3938682	0.0
1996-12-31	36.75	57.75	0.6030623	0.0
1996-12-31	36.75	58.0	0.71873075	0.0
1996-12-31	36.75	58.25	0.67435974	0.0
1996-12-31	36.75	58.5	0.67435974	0.0
1996-12-31	36.75	58.75	1.1842836	0.0
1996-12-31	36.75	59.0	0.7999515	0.0
1996-12-31	36.75	59.25	0.7636493	0.0
1996-12-31	36.75	59.5	0.77127707	0.0
1996-12-31	36.75	59.75	0.77127707	0.0
1996-12-31	36.75	60.0	1.1224324	0.0
1996-12-31	36.75	60.25	0.45856026	0.0
1996-12-31	36.75	60.5	0.45856026	0.0
1996-12-31	36.75	60.75	0.5067277	0.0
1996-12-31	36.75	61.0	0.379582	0.0
1996-12-31	36.5	50.0	1.5416896	0.0
1996-12-31	36.5	50.25	1.0550549	0.0
1996-12-31	36.5	50.5	0.6932347	0.0
1996-12-31	36.5	50.75	0.6932347	0.0
1996-12-31	36.5	51.0	1.2608607	0.0
1996-12-31	36.5	51.25	2.2941103	0.0
1996-12-31	36.5	51.5	1.7037243	0.0
1996-12-31	36.5	51.75	1.7037243	0.0
1996-12-31	36.5	52.0	2.8054466	0.0
1996-12-31	36.5	52.25	1.8524115	0.0
1996-12-31	36.5	52.5	1.8524115	0.0
1996-12-31	36.5	52.75	1.2659281	0.0
1996-12-31	36.5	53.0	1.6952323	0.0
1996-12-31	36.5	53.25	1.686139	0.0
1996-12-31	36.5	53.5	0.90363145	0.0
1996-12-31	36.5	53.75	0.90363145	0.0
1996-12-31	36.5	54.0	0.8650163	0.0
1996-12-31	36.5	54.25	1.2039886	0.0
1996-12-31	36.5	54.5	1.6003095	0.0
1996-12-31	36.5	54.75	1.6003095	0.0
1996-12-31	36.5	55.0	0.6178938	0.0
1996-12-31	36.5	55.25	0.32753024	0.0
1996-12-31	36.5	55.5	0.72176784	0.0
1996-12-31	36.5	55.75	0.72176784	0.0
1996-12-31	36.5	56.0	1.1010501	0.0
1996-12-31	36.5	56.25	0.6961305	0.0
1996-12-31	36.5	56.5	0.6936408	0.0
1996-12-31	36.5	56.75	0.6936408	0.0
1996-12-31	36.5	57.0	0.6227847	0.0
1996-12-31	36.5	57.25	1.2336867	0.0
1996-12-31	36.5	57.5	1.2336867	0.0
1996-12-31	36.5	57.75	0.6494462	0.0
1996-12-31	36.5	58.0	0.5788196	0.0
1996-12-31	36.5	58.25	1.0804452	0.0
1996-12-31	36.5	58.5	0.9596736	0.0
1996-12-31	36.5	58.75	0.9596736	0.0
1996-12-31	36.5	59.0	1.4929577	0.0
1996-12-31	36.5	59.25	1.5271581	0.0
1996-12-31	36.5	59.5	1.5271581	0.0
1996-12-31	36.5	59.75	0.729113	0.0
1996-12-31	36.5	60.0	0.6520418	0.0
1996-12-31	36.5	60.25	0.54751444	0.0
1996-12-31	36.5	60.5	0.34979525	0.0
1996-12-31	36.5	60.75	0.34979525	0.0
1996-12-31	36.5	61.0	0.46385705	0.0
1996-12-31	36.25	50.0	1.4516407	0.0
1996-12-31	36.25	50.25	0.84984905	0.0
1996-12-31	36.25	50.5	0.84984905	0.0
1996-12-31	36.25	50.75	0.78559667	0.0
1996-12-31	36.25	51.0	0.6023912	0.0
1996-12-31	36.25	51.25	1.1658503	0.0
1996-12-31	36.25	51.5	0.9734812	0.0
1996-12-31	36.25	51.75	0.9734812	0.0
1996-12-31	36.25	52.0	1.1409012	0.0
1996-12-31	36.25	52.25	2.0621016	0.0
1996-12-31	36.25	52.5	2.0621016	0.0
1996-12-31	36.25	52.75	1.9029977	0.0
1996-12-31	36.25	53.0	2.0050883	0.0
1996-12-31	36.25	53.25	1.062912	0.0
1996-12-31	36.25	53.5	1.3375785	0.0
1996-12-31	36.25	53.75	1.3375785	0.0
1996-12-31	36.25	54.0	0.68961495	0.0
1996-12-31	36.25	54.25	0.37271345	0.0
1996-12-31	36.25	54.5	0.44291627	0.0
1996-12-31	36.25	54.75	0.44291627	0.0
1996-12-31	36.25	55.0	0.63773966	0.0
1996-12-31	36.25	55.25	0.66281223	0.0
1996-12-31	36.25	55.5	0.7036874	0.0
1996-12-31	36.25	55.75	0.7036874	0.0
1996-12-31	36.25	56.0	0.81873804	0.0
1996-12-31	36.25	56.25	0.71968436	0.0
1996-12-31	36.25	56.5	0.71968436	0.0
1996-12-31	36.25	56.75	0.51954615	0.0
1996-12-31	36.25	57.0	0.30914956	0.0
1996-12-31	36.25	57.25	0.6056401	0.0
1996-12-31	36.25	57.5	0.6056401	0.0
1996-12-31	36.25	57.75	0.66208845	0.0
1996-12-31	36.25	58.0	0.62181365	0.0
1996-12-31	36.25	58.25	0.8069083	0.0
1996-12-31	36.25	58.5	0.8069083	0.0
1996-12-31	36.25	58.75	0.67335343	0.0
1996-12-31	36.25	59.0	0.44166282	0.0
1996-12-31	36.25	59.25	0.7995099	0.0
1996-12-31	36.25	59.5	0.5166329	0.0
1996-12-31	36.25	59.75	0.5166329	0.0
1996-12-31	36.25	60.0	0.46911874	0.0
1996-12-31	36.25	60.25	0.33305663	0.0
1996-12-31	36.25	60.5	0.33305663	0.0
1996-12-31	36.25	60.75	0.44667715	0.0
1996-12-31	36.25	61.0	0.53273565	0.0
1996-12-31	36.0	50.0	1.4516407	0.0
1996-12-31	36.0	50.25	0.84984905	0.0
1996-12-31	36.0	50.5	0.78559667	0.0
1996-12-31	36.0	50.75	0.78559667	0.0
1996-12-31	36.0	51.0	0.6023912	0.0
1996-12-31	36.0	51.25	1.1658503	0.0
1996-12-31	36.0	51.5	0.9734812	0.0
1996-12-31	36.0	51.75	0.9734812	0.0
1996-12-31	36.0	52.0	1.1409012	0.0
1996-12-31	36.0	52.25	2.0621016	0.0
1996-12-31	36.0	52.5	1.9029977	0.0
1996-12-31	36.0	52.75	1.9029977	0.0
1996-12-31	36.0	53.0	2.0050883	0.0
1996-12-31	36.0	53.25	1.062912	0.0
1996-12-31	36.0	53.5	1.3375785	0.0
1996-12-31	36.0	53.75	1.3375785	0.0
1996-12-31	36.0	54.0	0.68961495	0.0
