time	latitude	longitude	crr	spatial_ref
1996-12-31	34.25	46.0	1.007428	0.0
1996-12-31	34.25	46.25	1.3936104	0.0
1996-12-31	34.25	46.5	1.3936104	0.0
1996-12-31	34.25	46.75	1.7153201	0.0
1996-12-31	34.25	47.0	0.9539115	0.0
1996-12-31	34.25	47.25	0.913272	0.0
1996-12-31	34.25	47.5	0.913272	0.0
1996-12-31	34.25	47.75	1.2235847	0.0
1996-12-31	34.25	48.0	1.3287644	0.0
1996-12-31	34.25	48.25	1.0997169	0.0
1996-12-31	34.25	48.5	0.58039963	0.0
1996-12-31	34.25	48.75	0.58039963	0.0
1996-12-31	34.25	49.0	0.63451123	0.0
1996-12-31	34.25	49.25	0.8884709	0.0
1996-12-31	34.25	49.5	0.7078221	0.0
1996-12-31	34.25	49.75	0.7078221	0.0
1996-12-31	34.25	50.0	0.9399684	0.0
1996-12-31	34.25	50.25	0.91347957	0.0
1996-12-31	34.25	50.5	0.8393386	0.0
1996-12-31	34.25	50.75	0.9920743	0.0
1996-12-31	34.25	51.0	0.9920743	0.0
1996-12-31	34.0	45.0	1.2151605	0.0
1996-12-31	34.0	45.25	1.2151605	0.0
1996-12-31	34.0	45.5	1.8078715	0.0
1996-12-31	34.0	45.75	1.5275477	0.0
1996-12-31	34.0	46.0	0.9715891	0.0
1996-12-31	34.0	46.25	1.45598	0.0
1996-12-31	34.0	46.5	1.45598	0.0
1996-12-31	34.0	46.75	1.3218069	0.0
1996-12-31	34.0	47.0	0.9698462	0.0
1996-12-31	34.0	47.25	1.5625983	0.0
1996-12-31	34.0	47.5	1.5625983	0.0
1996-12-31	34.0	47.75	1.5197322	0.0
1996-12-31	34.0	48.0	1.38621	0.0
1996-12-31	34.0	48.25	0.7037002	0.0
1996-12-31	34.0	48.5	1.574342	0.0
1996-12-31	34.0	48.75	1.574342	0.0
1996-12-31	34.0	49.0	0.6676256	0.0
1996-12-31	34.0	49.25	0.50300825	0.0
1996-12-31	34.0	49.5	0.7154298	0.0
1996-12-31	34.0	49.75	0.7154298	0.0
1996-12-31	34.0	50.0	0.74382734	0.0
1996-12-31	34.0	50.25	0.8635037	0.0
1996-12-31	34.0	50.5	0.3971224	0.0
1996-12-31	34.0	50.75	0.4213704	0.0
1996-12-31	34.0	51.0	0.4213704	0.0
1996-12-31	33.75	45.0	1.2151605	0.0
1996-12-31	33.75	45.25	1.2151605	0.0
1996-12-31	33.75	45.5	1.8078715	0.0
1996-12-31	33.75	45.75	1.5275477	0.0
1996-12-31	33.75	46.0	0.9715891	0.0
1996-12-31	33.75	46.25	1.45598	0.0
1996-12-31	33.75	46.5	1.45598	0.0
1996-12-31	33.75	46.75	1.3218069	0.0
1996-12-31	33.75	47.0	0.9698462	0.0
1996-12-31	33.75	47.25	1.5625983	0.0
1996-12-31	33.75	47.5	1.5625983	0.0
1996-12-31	33.75	47.75	1.5197322	0.0
1996-12-31	33.75	48.0	1.38621	0.0
1996-12-31	33.75	48.25	0.7037002	0.0
1996-12-31	33.75	48.5	1.574342	0.0
1996-12-31	33.75	48.75	1.574342	0.0
1996-12-31	33.75	49.0	0.6676256	0.0
1996-12-31	33.75	49.25	0.50300825	0.0
1996-12-31	33.75	49.5	0.7154298	0.0
1996-12-31	33.75	49.75	0.7154298	0.0
1996-12-31	33.75	50.0	0.74382734	0.0
1996-12-31	33.75	50.25	0.8635037	0.0
1996-12-31	33.75	50.5	0.3971224	0.0
1996-12-31	33.75	50.75	0.4213704	0.0
1996-12-31	33.75	51.0	0.4213704	0.0
1996-12-31	33.5	45.0	1.4602536	0.0
1996-12-31	33.5	45.25	1.4602536	0.0
1996-12-31	33.5	45.5	1.9203275	0.0
1996-12-31	33.5	45.75	1.6436827	0.0
1996-12-31	33.5	46.0	1.8368086	0.0
1996-12-31	33.5	46.25	1.8852348	0.0
1996-12-31	33.5	46.5	1.8852348	0.0
1996-12-31	33.5	46.75	2.0981958	0.0
1996-12-31	33.5	47.0	1.4366423	0.0
1996-12-31	33.5	47.25	1.1484615	0.0
1996-12-31	33.5	47.5	1.1484615	0.0
1996-12-31	33.5	47.75	1.9330531	0.0
1996-12-31	33.5	48.0	1.6650262	0.0
1996-12-31	33.5	48.25	2.2953885	0.0
1996-12-31	33.5	48.5	1.5210049	0.0
1996-12-31	33.5	48.75	1.5210049	0.0
1996-12-31	33.5	49.0	1.5807327	0.0
1996-12-31	33.5	49.25	1.1290135	0.0
1996-12-31	33.5	49.5	0.6364617	0.0
1996-12-31	33.5	49.75	0.6364617	0.0
1996-12-31	33.5	50.0	0.58151996	0.0
1996-12-31	33.5	50.25	0.37384284	0.0
1996-12-31	33.5	50.5	0.30495837	0.0
1996-12-31	33.5	50.75	0.44802517	0.0
1996-12-31	33.5	51.0	0.44802517	0.0
1996-12-31	33.25	45.0	1.463878	0.0
1996-12-31	33.25	45.25	1.463878	0.0
1996-12-31	33.25	45.5	2.4581246	0.0
1996-12-31	33.25	45.75	2.4584565	0.0
1996-12-31	33.25	46.0	1.6278313	0.0
1996-12-31	33.25	46.25	1.570179	0.0
